country,Group,year,varName,Name,type,Units,Nominal,NageGroups,last age,single,status,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,age12,age13,age14,age15,age16,age17,age18,age19,age20,age21,age22,age23,age24,age25,age26,age27,age28,age29,age30,age31,age32,age33,age34,age35,age36,age37,age38,age39,age40,age41,age42,age43,age44,age45,age46,age47,age48,age49,age50,age51,age52,age53,age54,age55,age56,age57,age58,age59,age60,age61,age62,age63,age64,age65,age66,age67,age68,age69,age70,age71,age72,age73,age74,age75,age76,age77,age78,age79,age80,age81,age82,age83,age84,age85,age86,age87,age88,age89,age90,age91,age92,age93,age94,age95,age96,age97,age98,age99,age100
Spain,Europe,2000,YL,Labor Income,Smooth Mean,units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.89905279,158.6881033,863.9656551,1720.251836,2717.525868,4452.564327,6460.702034,8393.2303,10363.94412,12784.599,15164.07447,17283.07964,19800.51105,22166.04362,23543.14791,24918.76956,26548.65813,28065.38713,28978.23046,29963.32087,30418.58364,30245.79465,30079.51483,30901.58133,32243.29566,33101.34929,33548.10664,34182.40963,34569.58393,34729.96429,34077.87143,33923.13716,34403.66875,34244.97221,33230.5963,32523.66959,32271.64348,30244.03877,29164.23027,27840.58694,27400.32581,25771.12679,25139.99838,22416.71655,21066.65111,18487.68663,16693.88964,13753.62906,12809.8719,11047.55607,10475.75642,8093.660439,6333.834145,4189.986727,2247.75501,517.2743061,363.4691289,227.0244676,201.8116548,93.51384189,83.3010135,59.27848621,98.15200421,93.87880066,107.6339882,115.8735446,141.2158192,70.50657674,68.286895,54.16626102,53.90842027,22.21123281,20.48667002,21.23599818,5.412501029,4.52E-11,9.26E-10,9.26E-10,9.26E-10,9.26E-10,9.26E-10,9.26E-10,9.26E-10,9.26E-10,9.26E-10,9.26E-10,9.26E-10
Sweden,Europe,2003,C,Consumption,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,12401.04108,14593.3277,18657.57955,19217.40221,19947.54584,20287.22606,18019.08551,21636.96012,21461.487,20973.41006,19909.10942,19578.93707,19733.64935,19644.9017,20310.4672,20823.77446,22650.19383,23804.95139,23952.72632,18976.9787,19440.11261,20542.43503,21522.66596,22169.23826,22334.20282,22214.10482,21950.52352,21857.47674,21705.16845,21532.35126,21505.68004,21304.93797,21022.80329,20796.86516,20592.62991,19367.87953,18973.65576,18615.78337,18300.87287,18014.46355,17888.8912,17915.2685,17824.05759,17797.19349,17987.23562,17977.76198,18165.74106,18399.19754,18637.36003,18886.64745,19199.62335,19487.64589,19820.33662,20179.42218,20428.41865,20421.92474,20776.24326,20951.59821,21067.04646,21194.44571,21146.00667,20920.59821,20819.9151,20693.85236,20581.07388,20311.2133,20162.25145,20050.35717,20028.61436,20061.99769,20135.50073,20480.61819,20855.16778,21291.89827,21822.72813,22451.79492,23159.70428,23934.6322,24818.4922,25842.6863,27000.22217,28256.58607,29594.61172,31087.38487,32794.06112,34700.39054,36743.60468,38835.15965,40890.76402,42843.90621,47318.37643,47318.37643,47318.37643,47318.37643,47318.37643,47318.37643,47318.37643,47318.37643,47318.37643,47318.37643,47318.37643
Sweden,Europe,2003,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.0180934,1845.789435,4544.219018,7555.516113,10585.64601,13453.08939,15847.27709,17773.50767,19635.54885,21676.95619,23832.76651,25896.28829,27737.23409,29235.207,30385.9465,31302.69112,32142.0557,32927.34812,33706.10193,34522.12403,35319.31179,36023.04799,36664.44313,37190.02991,37575.27888,37970.01767,38400.06546,38728.20226,38978.93996,39217.43161,39371.08685,39428.28836,39522.18081,39608.74946,39573.02597,39399.39653,39124.74048,38764.98141,38273.40616,37663.66343,36942.94196,36063.745,34907.98556,33228.61462,30862.97695,27739.17845,23848.93026,19288.89585,14520.66337,10135.25835,6575.483488,4008.507595,2452.472604,1711.886519,1343.574071,1074.950938,868.3980126,722.8945099,613.1083011,520.1555337,435.7626692,371.213212,330.6756723,283.0808407,233.7746981,198.8306728,178.5605099,162.8061741,154.9368798,147.0918917,132.9636606,116.4209564,101.4734609,86.52464382,43.34334015,43.34334015,43.34334015,43.34334015,43.34334015,43.34334015,43.34334015,43.34334015,43.34334015,43.34334015,43.34334015
Taiwan,Asia Pacific,1998,C,Consumption,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,6339.329205,6194.486676,6075.585649,6854.979766,8330.00247,9448.650011,10554.80781,9905.808776,9913.14992,9920.68057,10260.18775,10562.28887,11294.57489,11612.53591,11776.64969,11408.15758,12135.70324,12085.98831,11662.62662,12570.89326,12630.85821,12218.94121,11311.1401,10684.2181,10538.56952,10323.52264,10362.1868,10433.39559,10596.41451,10861.52655,10985.55762,11072.31436,11040.53346,10976.77818,10913.92098,10822.4692,10755.58166,10749.35366,10713.28394,10672.26904,10619.28247,10549.2435,10509.32793,10439.70779,10424.2999,10440.78477,10465.12137,10535.14102,10601.21441,10627.54375,10638.09186,10643.8761,10593.58634,10535.88357,10484.82237,10421.46364,10344.82142,10279.96437,10220.92864,10164.45664,10120.34419,10085.66605,10065.21686,10073.07738,10093.56172,10096.09797,10094.48801,10101.8398,10130.26091,10171.30151,10192.07155,10223.85943,10254.58022,10258.72056,10303.35893,10315.7051,10346.2738,10383.2754,10438.83097,10463.1036,10500.18092,10541.95721,10601.28603,10667.99944,10817.76308,10814.95872,10886.66282,10956.39545,11024.40417,11091.74407,11161.41221,11161.41221,11161.41221,11161.41221,11161.41221,11161.41221,11161.41221,11161.41221,11161.41221,11161.41221,11161.41221
Taiwan,Asia Pacific,1998,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0.137755843,3.62431965,17.64894507,78.22026316,223.6959509,519.335502,1014.786337,1663.907627,2561.864531,3905.27202,5625.569652,7477.109448,9263.441969,10883.30542,12185.27823,13106.27297,13881.30114,14565.85397,14877.96192,15039.30156,15278.03743,15424.67739,15701.78463,16079.83802,16303.39803,16398.96836,16467.66622,16677.09139,16785.48745,16695.77808,16487.13704,16174.08631,16049.92011,16130.57473,16084.94784,15781.94689,15214.80597,14642.8528,14006.07529,13451.70354,12933.88178,12216.23873,11518.52348,10735.14523,9860.86153,8975.98238,8047.028715,7157.051545,6369.76099,5701.951645,5060.198951,4422.287176,3807.974246,3239.241195,2732.611761,2288.841253,1905.601559,1610.73359,1357.78966,1191.539009,1016.550891,867.5506132,727.3606991,620.4884892,546.7198062,478.1148106,412.0747107,357.3025763,308.2879601,273.458653,247.0348102,221.7411482,197.4577748,178.6571226,159.3179867,143.5358428,127.5123912,111.0250992,93.97851351,76.58571115,76.58571115,76.58571115,76.58571115,76.58571115,76.58571115,76.58571115,76.58571115,76.58571115,76.58571115,76.58571115
Thailand,Asia Pacific,2004,C,Consumption,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,2071.77389,2272.606474,2086.126773,2348.643078,2706.218746,2949.924855,3082.556763,3158.479688,3231.514532,3327.762164,3407.135191,3545.408225,3691.428533,4018.366335,4439.403072,4525.164442,4631.106771,4869.378165,4852.36529,4740.732982,4893.460959,4900.116958,4841.44614,4766.282589,4722.588352,4725.814612,4707.747311,4747.421768,4735.01438,4741.432351,4730.683803,4644.368349,4643.767372,4647.034276,4620.583534,4635.702666,4638.05302,4632.359144,4623.796275,4598.795406,4582.676002,4612.292481,4643.497181,4642.562575,4656.054577,4673.956499,4687.291428,4696.905328,4719.199156,4700.573296,4694.299285,4688.158273,4670.285923,4619.403429,4604.525813,4541.513551,4512.869387,4447.414646,4404.791897,4377.082971,4355.307769,4355.062025,4380.432019,4412.874236,4491.863853,4498.124179,4573.798797,4569.963082,4572.930073,4599.715105,4570.138717,4563.60046,4617.94148,4572.635324,4564.397466,4528.200679,4502.512792,4498.16193,4530.176831,4562.253101,4512.074817,4487.536665,4496.10909,4502.969462,4491.367529,4453.750572,4458.88021,4464.009848,4469.139486,4474.269124,4479.468051,4479.468051,4479.468051,4479.468051,4479.468051,4479.468051,4479.468051,4479.468051,4479.468051,4479.468051,4479.468051
Thailand,Asia Pacific,2004,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.530544113,298.6596763,607.5528458,916.4460151,1285.59595,1706.632873,2182.299897,2682.857491,3141.81949,3656.613011,4137.876128,4525.051918,4951.550026,5276.389112,5605.081244,5896.963687,6186.70835,6345.269757,6559.420721,6698.889317,6899.927674,7012.077105,7161.294621,7224.142167,7245.150182,7221.320959,7313.957102,7269.061071,7347.207686,7343.89807,7273.85743,7200.198539,7182.740861,7170.291707,7054.058677,6922.148231,6851.870256,6575.263775,6289.953402,6186.153209,5940.286972,5694.316359,5267.278185,4849.117174,4368.193808,3816.987986,3405.693019,2991.684682,2497.938376,2087.150925,1661.470472,1342.641211,1289.420823,1165.066889,1104.325228,998.3787295,903.9517497,836.0849319,781.8020516,692.5477054,597.8181068,463.1871868,401.903804,319.8759646,269.6743024,244.0312021,171.0383124,116.9207235,106.6941137,92.67759877,76.11745605,59.5830482,43.32237091,33.55462812,23.78688534,14.01914255,8.858362003,8.858362003,8.858362003,8.858362003,8.858362003,8.858362003,8.858362003,8.858362003,8.858362003,8.858362003,8.858362003
Turkey,Europe,2006,C,Consumption,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,4390.592019,4453.605514,4567.006462,4820.330553,5011.87668,5087.526059,5542.039477,5845.632514,5948.839796,6409.875868,6735.769653,7028.173068,7484.481291,8163.171307,8265.145369,8660.935588,9751.084297,10050.85022,10177.64177,9995.656123,10205.95405,10986.07285,10813.13613,11041.97665,11363.53564,11520.33134,11757.4948,11943.73418,12090.02304,12249.13322,12310.66304,12266.16803,12324.43825,12373.86136,12419.12037,12465.48164,12514.27197,12565.58411,12619.73812,12678.07411,12742.79002,12817.14822,12903.84643,13001.22298,13103.98722,13206.7583,13304.71314,13392.31528,13465.61259,13522.53937,13561.57392,13582.58136,13582.98357,13560.32162,13514.42551,13447.75281,13363.43136,13264.70903,13151.93349,13026.72919,12893.86369,12758.44983,12621.67188,12484.68764,12348.91575,12218.81116,12097.6879,11988.41266,11891.07981,11809.60487,11750.73034,11725.86144,11734.20712,11765.80649,11809.9177,11854.29263,11888.47267,11905.75432,11934.99698,11966.71961,11989.44689,11988.03453,11873.91094,11798.34923,11796.88142,11777.04925,11610.16728,11422.28911,11224.40504,11023.24877,10281.39059,10281.39059,10281.39059,10281.39059,10281.39059,10281.39059,10281.39059,10281.39059,10281.39059,10281.39059,10281.39059
Turkey,Europe,2006,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,7.318466222,16.07680439,22.01152334,30.93076605,47.11043497,169.0268844,327.7428574,549.9214036,861.5033248,1254.603685,1703.967948,2326.793313,3067.737756,3953.376491,4922.245764,5803.953028,6632.589704,7416.846649,8177.36449,8910.841501,9688.108682,10461.43606,11189.73094,11800.9676,12378.58003,12883.78414,13312.15434,13693.82902,14067.78415,14343.72897,14569.31895,14775.34882,15031.63255,15285.21944,15555.5958,15898.8747,16211.43608,16552.4488,16909.1268,17237.83812,17365.3138,17366.37382,17053.60623,16617.2261,16217.08314,15958.46649,15815.52822,15758.99018,15624.35764,15388.68905,15070.38429,14707.4831,14384.86401,14156.97463,13861.37156,13554.61662,13143.12655,12623.57621,12009.37556,11410.42132,10849.46078,10355.16958,9893.119434,9269.514654,8716.598484,7976.505071,7209.227409,6387.400657,5617.812076,4743.079387,4038.577516,3576.44331,3370.412587,3216.692339,3199.630827,2862.85011,2326.432763,1770.807435,1240.013887,1011.518672,857.8975523,818.2953596,771.6364043,721.8844952,675.2017714,631.8299329,631.8299329,631.8299329,631.8299329,631.8299329,631.8299329,631.8299329,631.8299329,631.8299329,631.8299329,631.8299329
United Kingdom,Europe,2010,C,Consumption,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,11257.89067,10618.15333,11468.77733,13594.70667,14524.29333,14561.64,15030.50667,15683.26667,16036.72,17311.41333,16090.38667,17296.14667,20459.18667,19246.70667,19438.28,20830.08,22740.94667,25894.85333,22991.2,22985.53333,22552.4,24832.6,23143.08,24062.42667,23045.36,23894.56,23682.41333,23823.42667,24253.89333,24516.50667,24852.68,24573.06667,24665.13333,23910.37333,23685.96,23103.74667,22980.73333,22639.53333,22530.53333,22448.48,22531.02667,22739.06667,22802.17333,22980.86667,23112.28,23176.68,23321.86667,23511.09333,23654.22667,23672.90667,23760.17333,23665.26667,23745.28,24010.62667,24314.88,24723.42667,25100.25333,25390.45333,25598.46667,25757.88,25889.90667,25986.30667,26022.69333,25985.13333,25887.48,25770.68,25687.73333,25678.33333,25741.54667,25832.25333,25895.25333,25899.49333,25836.32,25704.73333,25529.48,25411.77333,25526.69333,25924.70667,26405.77333,26820.72,27193.29333,27593.14667,28069.69333,28641.82667,29301.22667,30021.10667,30762.56,31476.05333,32110.77333,32633.45333,33038.17333,33038.17333,33038.17333,33038.17333,33038.17333,33038.17333,33038.17333,33038.17333,33038.17333,33038.17333,33038.17333
United Kingdom,Europe,2010,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,1.51E-08,3.49E-07,7.05E-06,0.000119867,0.001656,0.018236267,0.15948,1.117204133,6.352696,29.56453333,112.45304,347.4454667,873.7952,1825.658667,3279.336,5236.422667,7608.956,10218.04133,12870.16,15460.09333,17967.93333,20384.34667,22712.88,25030.14667,27446.29333,29953.57333,32324.52,34202.69333,35348.53333,35794.44,35741.37333,35371.02667,34815.84,34243.21333,33857.09333,33799.73333,34074.65333,34532.74667,34917.44,34994.65333,34714.02667,34247.17333,33872.61333,33804.33333,34018.76,34208.77333,34017.77333,33334.85333,32324.54667,31246.24,30286.85333,29494.68,28780.14667,27970.62667,26907.46667,25490.57333,23648.78667,21353.05333,18699.02667,15934.36,13335.56,11037.75067,9014.768,7204.696,5605.924,4254.928,3162.049333,2304.508,1657.686667,1204.3404,920.3796,760.3613333,657.7013333,545.9529333,398.6565333,257.8656,173.9289333,139.6501333,128.3066133,124.9376667,124.04164,123.8515467,123.8303067,123.8344267,123.8372667,123.83808,123.8382133,123.83824,123.83824,123.83824,123.83824,123.83824,123.83824,123.83824,123.83824,123.83824,123.83824,123.83824,123.83824
Uruguay,Americas,2006,C,Consumption,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,4408.480823,4515.507542,4765.131682,5117.434277,5590.271722,6069.338038,6392.206052,6631.262411,6789.065712,7039.521957,7418.094993,7742.026937,7893.595506,7794.154297,7681.418013,7711.811056,7846.458163,7984.453853,7938.146968,7857.009216,7840.493232,7913.663288,8056.392641,8243.956413,8400.537753,8532.941512,8575.15508,8557.076969,8502.579848,8455.766873,8412.102831,8422.611186,8476.086627,8565.166959,8607.944627,8555.734405,8556.443553,8572.935593,8538.717869,8521.00781,8569.515759,8578.199694,8580.128101,8646.655371,8694.495324,8738.858284,8735.696158,8657.057529,8654.489324,8725.632166,8771.167391,8823.396541,8941.214271,9071.397451,9127.068451,9194.951288,9286.674381,9358.730628,9378.266786,9352.709756,9302.955268,9317.434604,9402.293199,9443.68961,9411.609268,9332.195593,9270.174941,9203.160419,9118.956462,8987.798042,8850.731393,8783.68624,8761.40854,8788.354897,8857.198316,8961.351028,9018.928444,9078.172156,9150.370214,9253.325203,9346.899556,9430.802692,9467.216232,9466.875377,9468.271971,9475.144348,9470.953921,9466.323865,9455.919059,9441.270409,9411.046583,9411.046583,9411.046583,9411.046583,9411.046583,9411.046583,9411.046583,9411.046583,9411.046583,9411.046583,9411.046583
Uruguay,Americas,2006,YL,Labor Income,Smooth Mean,Units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.30301059,207.9333475,410.3916121,874.9573164,1553.704103,2373.86411,3209.62224,3959.139911,4707.599833,5447.696017,6171.036086,6822.844432,7393.917301,7826.553439,8220.726219,8661.330598,9109.424159,9585.166776,10032.65556,10433.5831,10751.41132,10990.04338,11134.72498,11257.37455,11371.50293,11501.92454,11758.40246,12038.64298,12404.36616,12789.17802,13103.84885,13258.93812,13261.86406,13174.93318,12876.38712,12588.79349,12358.15142,12080.01634,11799.79341,11471.56819,11095.69447,10737.27326,10395.86535,10065.46402,9620.084801,8990.441257,8193.211073,7321.045447,6480.648488,5672.542705,4920.119778,4276.556736,3685.139348,3118.422864,2580.911604,2141.870652,1794.586239,1496.294521,1253.549144,1075.594771,941.3498171,837.0590771,742.6921461,669.9307441,599.43142,520.8846434,448.9669276,389.6785492,329.7746554,285.9468019,254.6533007,233.245069,206.2897198,181.948795,158.9018229,137.4099628,127.598176,127.598176,127.598176,127.598176,127.598176,127.598176,127.598176,127.598176,127.598176,127.598176,127.598176
US,Americas,2003,C,Consumption,Smooth Mean,units,Constant 2010 PPP,91,90+,Single,Reviewed,17705.26799,16169.0323,14915.15925,15658.68426,16172.70723,24628.78172,26161.99581,26795.15637,27255.25709,28068.10404,29445.5596,30216.78071,31529.11425,32183.58939,33010.62271,33799.5418,34724.49148,34429.64576,33975.43659,33052.35354,32478.55177,32368.22233,31111.596,31160.51335,31545.94891,31307.23039,32070.72833,32674.25616,33055.13015,33644.65826,33881.19516,34539.39188,35297.5816,36057.18295,36419.43731,36334.0857,35911.71421,35948.28848,36415.75072,36587.42225,36709.87312,36953.33988,37098.71528,37050.56792,37393.701,37986.50738,38667.06865,39560.21564,40311.2305,41193.08439,41633.88883,42006.67798,42414.71142,43155.98481,44219.03004,44920.98755,45894.22459,46820.32925,46937.92688,46967.94461,47475.49271,47994.40391,48070.02572,48684.11167,49589.9984,48561.18248,48816.98066,47790.13636,48218.27106,48383.91106,48874.07617,49485.66551,49614.41625,50156.26365,50121.59102,50003.76006,49638.51909,49337.86349,49001.7886,48623.69122,48855.03656,49320.02552,49965.49417,49477.48734,50270.20969,50362.84115,52145.26188,53041.68714,56490.07427,58662.27047,71362.93104,71362.93104,71362.93104,71362.93104,71362.93104,71362.93104,71362.93104,71362.93104,71362.93104,71362.93104,71362.93104
US,Americas,2003,YL,Labor Income,Smooth Mean,units,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.0372008,963.2469605,1802.723817,3359.236931,5850.584696,9319.428917,13387.54505,17605.15834,21642.8636,25449.6435,29438.33807,32815.26832,36446.85342,39320.33048,41376.29403,43434.38086,45259.44239,47244.11237,49252.8852,50401.66704,51598.38624,52789.59889,54119.30374,55552.60651,56030.7552,56586.76566,57770.79178,58356.20164,58950.76965,59265.70497,59930.72656,60622.9076,61067.7953,60985.64029,60127.70259,60034.00948,60254.31837,59984.18215,59414.9303,58597.33511,57061.00609,55475.58473,53181.14766,50608.19787,47663.92891,43603.90577,39876.81926,35622.76004,30784.34093,26569.97091,22918.76287,19866.88274,16755.97047,14253.08927,12750.32457,11285.26694,9899.67755,8489.805646,7284.071791,6589.107138,5763.471453,4987.883591,4350.758772,3795.630299,3311.819887,2852.668812,2824.632044,2142.354635,2149.732486,1964.693551,1513.587647,1334.450759,1507.279607,1411.046714,1321.992177,1240.117161,1240.117161,1240.117161,1240.117161,1240.117161,1240.117161,1240.117161,1240.117161,1240.117161,1240.117161,1240.117161
Vietnam,Asia Pacific,2008,C,Consumption,Smooth Mean,Thousands,Constant 2010 PPP,91,90+,Single,Reviewed,0.621452401,0.656190259,0.723695082,0.811309259,0.866386844,0.902312474,0.990309076,1.039113964,1.102374278,1.092160716,1.142391411,1.191537679,1.254808492,1.279374788,1.327067213,1.376273199,1.408498112,1.510865247,1.551987312,1.730037367,1.746453985,1.715514828,1.731991409,1.692768923,1.681739208,1.69265838,1.61558341,1.593957985,1.607301853,1.611741509,1.592160807,1.586428515,1.570893141,1.563894329,1.542849555,1.52534484,1.5238912,1.530624318,1.519211167,1.52205054,1.509380657,1.519261133,1.549476665,1.551914287,1.590643379,1.619498707,1.653338448,1.652664071,1.65535706,1.661068692,1.661900041,1.679144755,1.684439283,1.662638436,1.650094354,1.620020739,1.601727843,1.571661142,1.577783358,1.547068085,1.54164116,1.518018773,1.500086116,1.455546707,1.437197321,1.413957271,1.367863927,1.333892342,1.322787535,1.324727344,1.32052353,1.305618315,1.306518996,1.279489975,1.308501689,1.295397804,1.294771607,1.302140935,1.315703038,1.336114262,1.290659742,1.292026146,1.284414085,1.25373358,1.259245191,1.241925574,1.241441829,1.240958084,1.240474339,1.239990594,1.239506849,1.239506849,1.239506849,1.239506849,1.239506849,1.239506849,1.239506849,1.239506849,1.239506849,1.239506849,1.239506849
Vietnam,Asia Pacific,2008,YL,Labor Income,Smooth Mean,Thousands,Constant 2010 PPP,91,90+,Single,Reviewed,0,0,0,0,0,0,0,0,0,0,0,0.013911032,0.036165292,0.058526248,0.102855757,0.165841572,0.263772058,0.381789343,0.535474416,0.695499365,0.900079514,1.178521903,1.556325818,1.932772904,2.230825474,2.50010108,2.748501487,2.874760819,2.895282787,2.869381062,2.89252848,2.853478832,2.804495421,2.708148214,2.791691332,2.746317448,2.616089373,2.540972,2.50266461,2.40925569,2.43316698,2.48798901,2.505296515,2.515445748,2.517146188,2.507643813,2.467826263,2.560356187,2.504984645,2.390937702,2.222979121,2.049114448,1.839597056,1.681573312,1.528401616,1.356126245,1.257948952,1.116757218,0.917923668,0.809861742,0.641062123,0.512250844,0.36519506,0.338495417,0.30990124,0.266226472,0.250109128,0.210601996,0.18402824,0.147252384,0.141591297,0.132355603,0.124916351,0.105557203,0.083937429,0.072071994,0.05865441,0.03171425,0.025680961,0.020041722,0.018134114,0.038357489,0.056339498,0.074321507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
